A,B,C,D,E,F,G,H
40,120,55,220,87,9,2622027,5587
41,123,296,1184,66,50,1992450,29666
15,45,375,1500,80,35,2404605,37580
64,192,987,3948,19,42,589326,98719
43,129,455,1820,27,39,823017,45527
92,276,659,2636,89,32,2697696,65989
84,252,968,3872,37,83,1135449,96837
75,225,94,376,16,2,502506,9416
34,102,766,3064,43,41,1300323,76643
74,222,828,3312,78,59,2362377,82878
97,291,302,1208,88,88,2669364,30288
56,168,170,680,30,89,917067,17030
86,258,756,3024,83,93,2516079,75683
99,297,128,512,62,97,1889991,12862
63,189,513,2052,74,71,2239113,51374
36,108,126,504,91,25,2740875,12691
41,123,29,116,58,68,1752504,2958
35,105,492,1968,36,84,1090752,49236
36,108,196,784,16,95,491085,19616
61,183,221,884,88,12,2658336,22188
29,87,102,408,25,34,758802,10225
72,216,869,3476,80,12,2421636,86980
97,291,848,3392,91,5,2759115,84891
10,30,220,880,13,29,393087,22013
89,267,513,2052,99,13,2996739,51399
55,165,345,1380,38,9,1156527,34538
87,261,205,820,81,87,2456361,20581
76,228,955,3820,83,16,2512848,95583
32,96,297,1188,2,21,69663,29702
88,264,990,3960,11,45,356535,99011
89,267,765,3060,98,46,2966838,76598
59,177,569,2276,49,57,1487871,56949
75,225,745,2980,94,57,2842671,74594
15,45,586,2344,30,9,904527,58630
46,138,50,200,11,36,343908,5011
51,153,510,2040,42,57,1275471,51042
78,234,881,3524,47,5,1433415,88147
35,105,978,3912,37,91,1120773,97837
50,150,883,3532,39,75,1185225,88339
89,267,435,1740,74,20,2246760,43574
62,186,218,872,28,31,858693,21828
54,162,15,60,14,7,436221,1514
56,168,83,332,13,91,407073,8313
92,276,164,656,36,14,1107642,16436
28,84,316,1264,69,66,2078598,31669
30,90,446,1784,46,58,1389174,44646
86,258,482,1928,67,33,2035899,48267
38,114,394,1576,36,64,1091592,39436
51,153,509,2036,9,20,285360,50909
13,39,528,2112,2,10,63930,52802
75,225,887,3548,8,9,262527,88708
32,96,410,1640,0,82,9846,41000
95,285,52,208,12,98,388794,5212
38,114,826,3304,81,20,2441460,82681
86,258,813,3252,56,9,1705827,81356
39,117,611,2444,84,7,2531721,61184
97,291,734,2936,54,46,1649238,73454
33,99,389,1556,28,63,850089,38928
93,279,68,272,54,86,1648158,6854
92,276,422,1688,46,23,1407669,42246
86,258,56,224,52,16,1585848,5652
78,234,913,3652,99,70,2993610,91399
72,216,427,1708,70,7,2121621,42770
51,153,902,3608,64,64,1935492,90264
11,33,325,1300,59,26,1773378,32559
9,27,525,2100,89,4,2672712,52589
79,237,283,1132,12,44,383832,28312
65,195,395,1580,7,63,229689,39507
6,18,761,3044,4,18,121854,76104
84,252,218,872,67,86,2035458,21867
18,54,303,1212,92,57,2765571,30392
28,84,810,3240,90,17,2708451,81090
90,270,983,3932,22,88,687264,98322
51,153,690,2760,40,9,1215327,69040
88,264,987,3948,35,79,1076637,98735
59,177,368,1472,45,66,1367898,36845
24,72,255,1020,70,49,2107347,25570
51,153,99,396,65,81,1965543,9965
47,141,978,3912,29,78,884334,97829
49,147,854,3416,31,88,944964,85431
87,261,339,1356,55,76,1676328,33955
9,27,641,2564,54,49,1622847,64154
51,153,811,3244,63,17,1905351,81163
48,144,287,1148,3,76,104628,28703
47,141,796,3184,6,98,194394,79606
57,171,907,3628,45,60,1367280,90745
95,285,94,376,1,78,58734,9401
75,225,191,764,51,41,1552623,19151
22,66,407,1628,32,33,966699,40732
81,243,645,2580,64,84,1944552,64564
47,141,115,460,29,53,884259,11529
3,9,791,3164,23,33,690999,79123
96,288,509,2036,8,17,268851,50908
74,222,6,24,87,65,2632395,687
7,21,419,1676,81,70,2432310,41981
23,69,903,3612,40,72,1207116,90340
73,219,899,3596,12,32,381996,89912
49,147,466,1864,46,76,1394928,46646
92,276,482,1928,19,58,597774,48219
32,96,164,656,57,70,1719810,16457
80,240,943,3772,97,75,2934225,94397
84,252,419,1676,0,53,25359,41900
68,204,892,3568,64,75,1940625,89264
4,12,843,3372,75,9,2251227,84375
22,66,99,396,66,44,1986732,9966
54,162,300,1200,18,54,556362,30018
99,297,463,1852,71,83,2159949,46371
19,57,76,304,56,12,1685736,7656
98,294,718,2872,78,65,2369595,71878
71,213,199,796,11,34,351402,19911
50,150,992,3968,83,54,2505162,99283
9,27,42,168,90,34,2702802,4290
58,174,608,2432,56,65,1697595,60856
46,138,24,96,46,5,1393815,2446
32,96,802,3208,57,54,1719762,80257
88,264,498,1992,66,70,2006610,49866
60,180,973,3892,38,54,1158162,97338
80,240,801,3204,47,72,1434216,80147
24,72,820,3280,71,4,2137212,82071
50,150,290,1160,34,89,1035267,29034
4,12,709,2836,14,7,421221,70914
4,12,784,3136,76,3,2281209,78476
45,135,65,260,0,36,13608,6500
14,42,101,404,7,33,214299,10107
2,6,211,844,2,55,60765,21102
35,105,414,1656,14,17,430551,41414
63,189,350,1400,90,17,2718951,35090
47,141,965,3860,89,73,2684319,96589
63,189,308,1232,18,18,558954,30818
5,15,441,1764,8,97,241791,44108
65,195,830,3320,50,53,1519659,83050
38,114,591,2364,17,53,521559,59117
84,252,929,3716,69,55,2095365,92969
38,114,221,884,19,4,581412,22119
82,246,473,1892,45,2,1374606,47345
98,294,566,2264,85,1,2579403,56685
28,84,112,448,83,34,2498502,11283
99,297,46,184,65,54,1979862,4665
10,30,502,2008,96,43,2883129,50296
78,234,609,2436,28,28,863484,60928
56,168,199,796,26,83,797049,19926
46,138,689,2756,47,92,1424076,68947
12,36,678,2712,81,70,2433810,67881
36,108,974,3896,47,85,1421055,97447
94,282,139,556,1,83,58449,13901
56,168,317,1268,66,13,1996839,31766
38,114,930,3720,2,34,71502,93002
9,27,716,2864,96,76,2882928,71696
54,162,415,1660,65,5,1966215,41565
13,39,332,1328,80,39,2404017,33280
54,162,743,2972,5,38,166314,74305
6,18,644,2576,27,2,811806,64427
99,297,551,2204,90,0,2729700,55190
59,177,230,920,15,17,467751,23015
26,78,184,736,75,31,2257893,18475
15,45,183,732,24,15,724545,18324
14,42,599,2396,63,75,1894425,59963
2,6,113,452,82,28,2460684,11382
40,120,683,2732,87,15,2622045,68387
32,96,886,3544,16,16,489648,88616
28,84,591,2364,48,29,1448487,59148
32,96,929,3716,35,63,1059789,92935
96,288,825,3300,64,79,1949037,82564
83,249,14,56,42,93,1285179,1442
14,42,345,1380,84,87,2524461,34584
76,228,327,1308,70,26,2122878,32770
37,111,799,3196,28,3,851109,79928
64,192,883,3532,24,47,739341,88324
39,117,301,1204,53,87,1601961,30153
73,219,576,2304,79,53,2392059,57679
49,147,874,3496,48,71,1454913,87448
29,87,847,3388,60,22,1808766,84760
97,291,548,2192,36,58,1109274,54836
24,72,346,1384,45,80,1357440,34645
22,66,114,456,47,56,1416768,11447
61,183,235,940,6,85,198555,23506
40,120,492,1968,67,21,2022063,49267
79,237,375,1500,96,34,2903802,37596
31,93,349,1396,99,76,2979528,34999
16,48,405,1620,3,43,94929,40503
80,240,771,3084,51,36,1554108,77151
56,168,387,1548,21,91,647073,38721
35,105,382,1528,19,22,580566,38219
69,207,627,2508,91,41,2750823,62791
59,177,118,472,7,43,227829,11807
95,285,857,3428,92,51,2788653,85792
12,36,278,1112,96,70,2883810,27896
53,159,199,796,35,8,1065924,19935
72,216,699,2796,62,4,1881612,69962
43,129,910,3640,87,40,2623020,91087
3,9,348,1392,33,60,991080,34833
96,288,107,428,99,68,2999004,10799
52,156,828,3312,96,9,2895627,82896
47,141,163,652,15,1,464103,16315
28,84,505,2020,4,91,128673,50504
77,231,24,96,25,5,773115,2425
48,144,398,1592,90,82,2714646,39890
78,234,41,164,19,57,593571,4119
17,51,318,1272,25,28,755184,31825
19,57,642,2568,91,25,2735775,64291
59,177,987,3948,63,66,1907898,98763
45,135,753,3012,5,54,163662,75305
40,120,193,772,50,87,1512261,19350
22,66,390,1560,0,11,6633,39000
90,270,733,2932,3,91,117273,73303
93,279,242,968,18,62,568086,24218
21,63,845,3380,80,2,2406306,84580
56,168,583,2332,69,59,2086977,58369
20,60,499,1996,75,7,2256021,49975
29,87,502,2008,52,92,1568976,50252
94,282,753,3012,60,71,1828413,75360
50,150,54,216,6,54,195162,5406
36,108,344,1376,39,50,1180950,34439
3,9,687,2748,69,34,2071002,68769
50,150,115,460,0,55,15165,11500
31,93,256,1024,89,64,2679492,25689
18,54,25,100,63,32,1895496,2563
25,75,750,3000,20,18,607554,75020
38,114,469,1876,94,61,2831583,46994
0,0,260,1040,63,43,1890129,26063
88,264,654,2616,40,19,1226457,65440
39,117,213,852,84,10,2531730,21384
78,234,967,3868,62,0,1883400,96762
84,252,941,3764,17,50,535350,94117
58,174,836,3344,20,64,617592,83620
30,90,55,220,61,33,1839099,5561
20,60,991,3964,99,85,2976255,99199
16,48,469,1876,18,45,544935,46918
80,240,185,740,14,33,444099,18514
52,156,268,1072,41,7,1245621,26841
24,72,406,1624,76,23,2287269,40676
96,288,795,3180,6,99,209097,79506
84,252,153,612,1,4,55212,15301
73,219,353,1412,67,90,2032170,35367
28,84,620,2480,66,87,1988661,62066
66,198,167,668,88,6,2659818,16788
92,276,608,2432,36,2,1107606,60836
98,294,120,480,45,18,1379454,12045
94,282,39,156,51,54,1558362,3951
75,225,956,3824,12,22,382566,95612
24,72,193,772,86,99,2587497,19386
81,243,988,3952,73,39,2214417,98873
13,39,150,600,12,21,363963,15012
34,102,637,2548,61,33,1840299,63761
60,180,254,1016,8,95,258285,25408
30,90,15,60,83,21,2499063,1583
24,72,548,2192,41,61,1237383,54841
43,129,187,748,25,74,763122,18725
14,42,928,3712,88,64,2644392,92888
5,15,448,1792,35,1,1051503,44835
6,18,955,3820,13,84,392052,95513
79,237,270,1080,57,20,1733760,27057
46,138,32,128,53,79,1604037,3253
93,279,496,1984,50,6,1527918,49650
78,234,558,2232,38,79,1163637,55838
17,51,410,1640,62,68,1865304,41062
28,84,398,1592,31,5,938415,39831
75,225,732,2928,41,37,1252611,73241
3,9,178,712,92,33,2760999,17892
79,237,757,3028,24,66,743898,75724
65,195,921,3684,69,48,2089644,92169
44,132,744,2976,82,69,2473407,74482
4,12,599,2396,95,90,2851470,59995
65,195,702,2808,61,84,1849752,70261
24,72,823,3292,41,60,1237380,82341
28,84,209,836,17,54,518562,20917
92,276,323,1292,94,3,2847609,32394
51,153,592,2368,41,31,1245393,59241
27,81,615,2460,15,54,458262,61515
61,183,716,2864,21,4,648312,71621
76,228,559,2236,61,82,1853046,55961
97,291,160,640,73,75,2219325,16073
26,78,109,436,85,86,2558058,10985
98,294,798,3192,27,86,839658,79827
27,81,862,3448,59,33,1778199,86259
96,288,459,1836,5,69,179007,45905
65,195,813,3252,56,9,1699527,81356
20,60,60,240,89,48,2676144,6089
56,168,914,3656,76,53,2296959,91476
45,135,252,1008,27,63,823689,25227
87,261,987,3948,20,99,626397,98720
61,183,237,948,0,7,18321,23700
74,222,177,708,30,27,922281,17730
74,222,693,2772,7,11,232233,69307
5,15,450,1800,26,93,781779,45026
46,138,364,1456,99,71,2984013,36499
68,204,599,2396,43,61,1310583,59943
76,228,108,432,76,48,2302944,10876
21,63,570,2280,94,2,2826306,57094
12,36,538,2152,74,62,2223786,53874
20,60,44,176,37,43,1116129,4437
87,261,784,3136,40,62,1226286,78440
0,0,942,3768,13,18,390054,94213
69,207,268,1072,22,78,680934,26822
33,99,128,512,15,55,460065,12815
19,57,132,528,20,80,605940,13220
8,24,526,2104,32,95,962685,52632
43,129,761,3044,83,99,2503197,76183
45,135,86,344,17,80,523740,8617
29,87,339,1356,65,39,1958817,33965
7,21,618,2472,34,0,1022100,61834
20,60,671,2684,28,19,846057,67128
67,201,503,2012,5,13,170139,50305
0,0,877,3508,73,0,2190000,87773
45,135,823,3292,95,95,2863785,82395
2,6,655,2620,37,11,1110633,65537
95,285,983,3932,27,87,838761,98327
36,108,545,2180,85,89,2561067,54585
51,153,382,1528,26,70,795510,38226
57,171,270,1080,75,91,2267373,27075
1,3,445,1780,92,1,2760303,44592
93,279,156,624,43,80,1318140,15643
41,123,795,3180,77,64,2322492,79577
88,264,549,2196,12,71,386613,54912
59,177,726,2904,14,55,437865,72614
47,141,713,2852,7,25,224175,71307
18,54,178,712,77,17,2315451,17877
62,186,956,3824,5,31,168693,95605
20,60,962,3848,10,35,306105,96210
75,225,106,424,73,37,2212611,10673
99,297,608,2432,52,64,1589892,60852
35,105,34,136,32,76,970728,3432
31,93,339,1356,24,3,729309,33924
25,75,6,24,91,64,2737692,691
42,126,937,3748,96,51,2892753,93796
46,138,241,964,36,16,1093848,24136
32,96,155,620,28,33,849699,15528
24,72,259,1036,15,79,457437,25915
50,150,221,884,32,69,975207,22132
34,102,736,2944,98,12,2950236,73698
84,252,468,1872,56,32,1705296,46856
65,195,174,696,72,25,2179575,17472
71,213,759,3036,11,35,351405,75911
12,36,689,2756,89,12,2673636,68989
4,12,821,3284,53,98,1591494,82153
59,177,497,1988,44,75,1337925,49744
37,111,576,2304,10,76,311328,57610
14,42,957,3828,72,80,2164440,95772
7,21,459,1836,2,7,62121,45902
86,258,246,984,80,93,2426079,24680
68,204,744,2976,0,78,20634,74400
64,192,228,912,48,1,1459203,22848
55,165,228,912,0,34,16602,22800
75,225,9,36,91,20,2752560,991
11,33,751,3004,28,84,843552,75128
94,282,337,1348,62,90,1888470,33762
20,60,900,3600,13,2,396006,90013
92,276,74,296,87,69,2637807,7487
5,15,75,300,18,90,541770,7518
15,45,6,24,40,20,1204560,640
40,120,753,3012,98,15,2952045,75398
74,222,579,2316,86,68,2602404,57986
78,234,577,2308,88,94,2663682,57788
86,258,460,1840,61,14,1855842,46061
7,21,665,2660,55,37,1652211,66555
84,252,599,2396,83,1,2515203,59983
62,186,712,2848,63,1,1908603,71263
48,144,894,3576,85,5,2564415,89485
43,129,766,3064,91,64,2743092,76691
7,21,901,3604,78,22,2342166,90178
81,243,444,1776,78,73,2364519,44478
36,108,543,2172,96,68,2891004,54396
38,114,575,2300,48,16,1451448,57548
82,246,819,3276,82,81,2484843,81982
1,3,144,576,29,40,870420,14429
43,129,537,2148,91,40,2743020,53791
12,36,930,3720,24,47,723741,93024
32,96,750,3000,44,91,1329873,75044
94,282,415,1660,38,53,1168359,41538
7,21,320,1280,7,58,212274,32007
20,60,8,32,24,22,726066,824
75,225,865,3460,80,46,2422638,86580
55,165,732,2928,61,78,1846734,73261
11,33,582,2328,2,12,63336,58202
59,177,585,2340,88,36,2657808,58588
51,153,333,1332,16,3,495309,33316
26,78,455,1820,28,19,847857,45528
81,243,233,932,51,24,1554372,23351
19,57,609,2436,18,45,545835,60918
30,90,544,2176,33,28,999084,54433
58,174,650,2600,52,33,1577499,65052
60,180,618,2472,83,83,2508249,61883
21,63,466,1864,88,38,2646414,46688
81,243,345,1380,70,28,2124384,34570
62,186,204,816,30,29,918687,20430
23,69,575,2300,64,70,1927110,57564
51,153,860,3440,19,13,585339,86019
40,120,835,3340,63,43,1902129,83563
58,174,198,792,51,73,1547619,19851
25,75,60,240,95,87,2857761,6095
47,141,978,3912,66,80,1994340,97866
80,240,744,2976,7,4,234012,74407
12,36,395,1580,38,32,1143696,39538
41,123,37,148,37,74,1122522,3737
54,162,357,1428,85,29,2566287,35785
11,33,785,3140,75,76,2253528,78575
77,231,692,2768,59,79,1793337,69259
11,33,120,480,63,36,1893408,12063
21,63,942,3768,89,91,2676573,94289
18,54,307,1228,50,93,1505679,30750
86,258,588,2352,13,11,415833,58813
18,54,809,3236,71,5,2135415,80971
8,24,895,3580,79,66,2372598,89579
71,213,36,144,32,51,981453,3632
27,81,601,2404,0,34,8202,60100
26,78,582,2328,47,98,1418094,58247
18,54,994,3976,39,52,1175556,99439
76,228,286,1144,24,2,742806,28624
75,225,12,48,33,24,1012572,1233
23,69,84,336,52,25,1566975,8452
53,159,542,2168,55,37,1666011,54255
16,48,380,1520,41,48,1234944,38041
22,66,537,2148,54,17,1626651,53754
38,114,193,772,11,48,341544,19311
85,255,759,3036,86,33,2605599,75986
92,276,395,1580,2,53,87759,39502
26,78,26,104,15,72,458016,2615
36,108,284,1136,20,2,610806,28420
65,195,148,592,43,3,1309509,14843
35,105,171,684,81,29,2440587,17181
86,258,208,832,12,54,385962,20812
94,282,634,2536,85,72,2578416,63485
60,180,734,2936,11,0,348000,73411
49,147,422,1688,25,73,764919,42225
68,204,315,1260,85,69,2570607,31585
5,15,59,236,84,63,2521689,5984
16,48,7,28,74,77,2225031,774
96,288,376,1504,11,9,358827,37611
47,141,676,2704,0,95,14385,67600
8,24,869,3476,73,83,2192649,86973
63,189,360,1440,15,54,469062,36015
91,273,480,1920,37,48,1137444,48037
93,279,848,3392,75,70,2278110,84875
7,21,8,32,43,72,1292316,843
87,261,231,924,9,52,296256,23109
76,228,182,728,14,84,443052,18214
4,12,959,3836,8,89,241467,95908
57,171,537,2148,5,12,167136,53705
93,279,864,3456,85,12,2577936,86485
68,204,670,2680,74,40,2240520,67074
35,105,29,116,85,55,2560665,2985
81,243,955,3820,92,9,2784327,95592
6,18,467,1868,87,0,2611800,46787
0,0,164,656,69,51,2070153,16469
30,90,415,1660,59,95,1779285,41559
82,246,731,2924,8,14,264642,73108
15,45,518,2072,75,82,2254746,51875
37,111,593,2372,81,72,2441316,59381
22,66,778,3112,64,24,1926672,77864
3,9,243,972,83,91,2491173,24383
13,39,227,908,88,55,2644065,22788
10,30,925,3700,95,99,2853297,92595
92,276,144,576,46,14,1407642,14446
98,294,113,452,10,20,329460,11310
91,273,676,2704,35,6,1077318,67635
56,168,437,1748,3,30,106890,43703
5,15,179,716,74,41,2221623,17974
56,168,665,2660,54,99,1637097,66554
27,81,333,1332,85,70,2558310,33385
30,90,919,3676,92,20,2769060,91992
41,123,791,3164,10,48,312444,79110
11,33,585,2340,77,72,2313516,58577
80,240,154,616,20,16,624048,15420
62,186,453,1812,51,40,1548720,45351
39,117,450,1800,20,13,611739,45020
20,60,876,3504,80,45,2406135,87680
58,174,138,552,48,32,1457496,13848
59,177,679,2716,94,86,2837958,67994
32,96,534,2136,15,4,459612,53415
85,255,362,1448,69,53,2095659,36269
26,78,299,1196,36,78,1088034,29936
17,51,459,1836,23,61,695283,45923
82,246,82,328,24,1,744603,8224
48,144,125,500,51,83,1544649,12551
15,45,464,1856,63,68,1894704,46463
56,168,201,804,50,61,1516983,20150
60,180,925,3700,3,34,108102,92503
31,93,831,3324,79,99,2379597,83179
62,186,792,3168,30,31,918693,79230
51,153,211,844,72,96,2175588,21172
14,42,700,2800,23,84,694452,70023
53,159,554,2216,14,53,436059,55414
57,171,175,700,2,58,77274,17502
92,276,138,552,75,66,2277798,13875
66,198,293,1172,45,1,1369803,29345
10,30,593,2372,95,73,2853219,59395
86,258,834,3336,44,66,1345998,83444
73,219,703,2812,75,98,2272194,70375
52,156,932,3728,87,31,2625693,93287
30,90,822,3288,39,70,1179210,82239
81,243,918,3672,94,62,2844486,91894
32,96,232,928,68,81,2049843,23268
37,111,781,3124,95,83,2861349,78195
29,87,667,2668,72,6,2168718,66772
82,246,450,1800,72,49,2184747,45072
72,216,818,3272,33,42,1011726,81833
42,126,386,1544,50,57,1512771,38650
68,204,893,3572,42,62,1280586,89342
53,159,814,3256,85,63,2566089,81485
79,237,231,924,69,35,2093805,23169
14,42,407,1628,22,54,664362,40722
49,147,566,2264,43,35,1304805,56643
32,96,563,2252,24,60,729780,56324
19,57,735,2940,18,66,545898,73518
65,195,251,1004,1,50,49650,25101
55,165,91,364,61,20,1846560,9161
54,162,852,3408,92,80,2776440,85292
58,174,356,1424,86,69,2597607,35686
38,114,754,3016,39,19,1181457,75439
5,15,926,3704,90,93,2701779,92690
96,288,556,2224,34,78,1049034,55634
33,99,697,2788,41,89,1240167,69741
74,222,304,1216,45,21,1372263,30445
77,231,308,1232,95,28,2873184,30895
24,72,82,328,25,38,757314,8225
60,180,875,3500,24,45,738135,87524
41,123,63,252,63,52,1902456,6363
96,288,697,2788,96,78,2909034,69796
90,270,473,1892,47,38,1437114,47347
17,51,3,12,58,49,1745247,358
93,279,20,80,17,64,538092,2017
71,213,787,3148,61,64,1851492,78761
18,54,892,3568,98,79,2945637,89298
58,174,922,3688,82,41,2477523,92282
60,180,814,3256,76,92,2298276,81476
77,231,812,3248,72,66,2183298,81272
43,129,305,1220,36,81,1093143,30536
33,99,111,444,71,44,2140032,11171
7,21,617,2468,70,85,2102355,61770
22,66,221,884,39,32,1176696,22139
95,285,772,3088,76,43,2308629,77276
46,138,798,3192,44,86,1334058,79844
28,84,545,2180,21,0,638400,54521
38,114,960,3840,93,8,2801424,96093
67,201,848,3392,4,0,140100,84804
31,93,289,1156,29,2,879306,28929
47,141,889,3556,73,53,2204259,88973
48,144,260,1040,5,20,164460,26005
69,207,568,2272,49,83,1490949,56849
53,159,515,2060,30,39,916017,51530
44,132,478,1912,57,49,1723347,47857
99,297,743,2972,48,65,1469895,74348
53,159,180,720,66,81,1996143,18066
21,63,603,2412,97,3,2916309,60397
20,60,303,1212,70,67,2106201,30370
9,27,503,2012,17,15,512745,50317
40,120,578,2312,99,69,2982207,57899
98,294,758,3032,1,84,59652,75801
58,174,447,1788,31,83,947649,44731
3,9,722,2888,46,94,1381182,72246
83,249,249,996,74,75,2245125,24974
50,150,297,1188,27,43,825129,29727
31,93,165,660,81,24,2439372,16581
73,219,959,3836,16,24,501972,95916
88,264,229,916,48,88,1466664,22948
0,0,157,628,53,43,1590129,15753
71,213,411,1644,45,46,1371438,41145
45,135,84,336,3,12,103536,8403
19,57,471,1884,50,96,1505988,47150
38,114,436,1744,73,60,2201580,43673
34,102,910,3640,91,10,2740230,91091
50,150,770,3080,11,19,345057,77011
2,6,532,2128,37,14,1110642,53237
40,120,364,1456,59,52,1782156,36459
19,57,500,2000,98,45,2945835,50098
55,165,486,1944,4,9,136527,48604
81,243,809,3236,58,25,1764375,80958
62,186,481,1924,24,41,738723,48124
67,201,12,48,98,95,2960385,1298
97,291,329,1316,44,43,1349229,32944
10,30,861,3444,44,63,1323189,86144
11,33,288,1152,73,67,2193501,28873
31,93,329,1316,72,41,2169423,32972
42,126,915,3660,74,67,2232801,91574
78,234,30,120,23,19,713457,3023
4,12,657,2628,25,43,751329,65725
37,111,912,3648,82,49,2471247,91282
75,225,892,3568,17,47,532641,89217
68,204,375,1500,87,89,2630667,37587
70,210,133,532,28,40,861120,13328
74,222,92,368,66,89,2002467,9266
40,120,723,2892,5,62,162186,72305
65,195,746,2984,5,49,169647,74605
62,186,953,3812,12,97,378891,95312
12,36,55,220,32,94,963882,5532
68,204,723,2892,55,95,1670685,72355
70,210,146,584,35,29,1071087,14635
90,270,825,3300,88,40,2667120,82588
45,135,443,1772,86,38,2593614,44386
54,162,610,2440,83,48,2506344,61083
0,0,860,3440,33,7,990021,86033
22,66,609,2436,93,22,2796666,60993
99,297,697,2788,10,48,329844,69710
95,285,364,1456,49,51,1498653,36449
8,24,230,920,69,54,2072562,23069
46,138,937,3748,15,59,463977,93715
38,114,249,996,31,82,941646,24931
46,138,384,1536,2,14,73842,38402
4,12,727,2908,42,55,1261365,72742
98,294,383,1532,16,7,509421,38316
67,201,978,3912,43,95,1310385,97843
91,273,138,552,43,77,1317531,13843
59,177,217,868,97,51,2927853,21797
7,21,609,2436,34,93,1022379,60934
0,0,588,2352,61,23,1830069,58861
9,27,369,1476,33,23,992769,36933
58,174,99,396,62,0,1877400,9962
1,3,227,908,24,68,720504,22724
27,81,83,332,29,0,878100,8329
6,18,442,1768,16,48,481944,44216
56,168,499,1996,10,20,316860,49910
27,81,902,3608,32,36,968208,90232
9,27,998,3992,9,55,272865,99809
70,210,893,3572,9,66,291198,89309
67,201,11,44,70,60,2120280,1170
91,273,443,1772,63,10,1917330,44363
40,120,344,1376,25,26,762078,34425
30,90,446,1784,55,78,1659234,44655
40,120,707,2828,59,86,1782258,70759
67,201,607,2428,51,19,1550157,60751
80,240,902,3608,98,3,2964009,90298
71,213,655,2620,42,90,1281570,65542
8,24,79,316,94,12,2822436,7994
36,108,318,1272,6,77,191031,31806
87,261,682,2728,72,42,2186226,68272
0,0,812,3248,24,83,720249,81224
41,123,778,3112,11,21,342363,77811
90,270,317,1268,42,98,1287294,31742
7,21,583,2332,92,46,2762238,58392
47,141,495,1980,46,79,1394337,49546
4,12,346,1384,83,1,2491203,34683
43,129,939,3756,17,45,523035,93917
91,273,813,3252,5,70,177510,81305
84,252,510,2040,68,73,2065419,51068
86,258,740,2960,89,79,2696037,74089
87,261,440,1760,23,86,716358,44023
15,45,958,3832,0,10,4530,95800
79,237,98,392,47,72,1433916,9847
33,99,843,3372,5,15,159945,84305
60,180,89,356,68,87,2058261,8968
56,168,809,3236,12,79,377037,80912
17,51,34,136,56,6,1685118,3456
10,30,749,2996,24,85,723255,74924
51,153,995,3980,99,64,2985492,99599
76,228,286,1144,60,40,1822920,28660
75,225,487,1948,26,66,802698,48726
84,252,486,1944,73,65,2215395,48673
72,216,951,3804,99,3,2991609,95199
87,261,962,3848,47,69,1436307,96247
60,180,177,708,71,70,2148210,17771
31,93,288,1152,63,78,1899534,28863
19,57,205,820,93,36,2795808,20593
55,165,669,2676,52,66,1576698,66952
6,18,474,1896,28,65,841995,47428
50,150,666,2664,22,68,675204,66622
96,288,659,2636,62,65,1888995,65962
85,255,842,3368,82,4,2485512,84282
8,24,137,548,29,1,872403,13729
10,30,631,2524,68,6,2043018,63168
16,48,792,3168,9,97,275091,79209
1,3,414,1656,21,95,630585,41421
57,171,491,1964,43,40,1307220,49143
21,63,874,3496,84,65,2526495,87484
49,147,501,2004,28,82,854946,50128
13,39,44,176,84,99,2524197,4484
26,78,22,88,65,8,1957824,2265
47,141,80,320,43,59,1304277,8043
90,270,996,3984,28,58,867174,99628
21,63,727,2908,52,63,1566489,72752
24,72,230,920,36,63,1087389,23036
62,186,110,440,78,22,2358666,11078
51,153,660,2640,31,98,945594,66031
13,39,745,2980,88,51,2644053,74588
6,18,67,268,61,1,1831803,6761
27,81,772,3088,73,47,2198241,77273
35,105,363,1452,24,57,730671,36324
76,228,427,1708,70,57,2122971,42770
3,9,826,3304,19,37,571011,82619
11,33,305,1220,16,42,483426,30516
16,48,997,3988,60,47,1804941,99760
98,294,573,2292,39,3,1199409,57339
34,102,179,716,86,66,2590398,17986
56,168,40,160,18,3,556809,4018
30,90,884,3536,18,51,549153,88418
93,279,975,3900,9,95,298185,97509
75,225,996,3984,50,78,1522734,99650
99,297,315,1260,81,92,2459976,31581
92,276,137,548,27,10,837630,13727
7,21,352,1408,24,79,722337,35224
50,150,581,2324,62,47,1875141,58162
92,276,326,1304,47,12,1437636,32647
42,126,442,1768,87,89,2622867,44287
35,105,311,1244,98,62,2950686,31198
52,156,643,2572,11,40,345720,64311
59,177,606,2424,98,70,2957910,60698
65,195,829,3316,27,3,829509,82927
83,249,240,960,14,31,444993,24014
7,21,625,2500,74,90,2222370,62574
20,60,427,1708,39,39,1176117,42739
4,12,517,2068,26,15,781245,51726
72,216,304,1216,2,93,81879,30402
42,126,956,3824,3,93,102879,95603
53,159,979,3916,5,28,165984,97905
3,9,226,904,0,19,957,22600
63,189,123,492,66,71,1999113,12366
91,273,622,2488,2,41,87423,62202
72,216,457,1828,14,48,441744,45714
91,273,446,1784,36,14,1107342,44636
41,123,781,3124,57,1,1722303,78157
13,39,366,1464,36,96,1084188,36636
25,75,533,2132,2,29,67587,53302
54,162,45,180,83,2,2506206,4583
45,135,575,2300,27,43,823629,57527
30,90,701,2804,83,17,2499051,70183
78,234,428,1712,38,33,1163499,42838
9,27,92,368,92,29,2762787,9292
96,288,405,1620,2,41,88923,40502
97,291,212,848,62,13,1889139,21262
20,60,187,748,32,54,966162,18732
34,102,358,1432,41,57,1240371,35841
51,153,661,2644,87,75,2625525,66187
